time, event, related key, current phrase, current input
65366, Key Selected, H, never too rich and never too thin, never too rich and never too tth
65466, Key Deselected, H, never too rich and never too thin, never too rich and never too tth
65470, Key Selected, I, never too rich and never too thin, never too rich and never too tth
66030, Key Press, I, never too rich and never too thin, never too rich and never too tth
66232, Pause Ended, I, never too rich and never too thin, never too rich and never too tthi
66249, Key Selected, I, never too rich and never too thin, never too rich and never too tthi
66496, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66513, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66530, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66547, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66563, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66580, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66596, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66611, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66628, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66646, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66662, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66679, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66696, Key Deselected, I, never too rich and never too thin, never too rich and never too tthi
66698, Key Selected, N, never too rich and never too thin, never too rich and never too tthi
67262, Key Press, N, never too rich and never too thin, never too rich and never too tthi
67464, Pause Ended, N, never too rich and never too thin, never too rich and never too tthin
67498, Key Selected, G, never too rich and never too thin, never too rich and never too tthin
67513, Key Deselected, G, never too rich and never too thin, never too rich and never too tthin
67515, Key Selected, F, never too rich and never too thin, never too rich and never too tthin
67579, Key Deselected, F, never too rich and never too thin, never too rich and never too tthin
67581, Key Selected, T, never too rich and never too thin, never too rich and never too tthin
67595, Key Deselected, T, never too rich and never too thin, never too rich and never too tthin
67613, Key Deselected, T, never too rich and never too thin, never too rich and never too tthin
67615, Key Selected, R, never too rich and never too thin, never too rich and never too tthin
67629, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67646, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67662, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67679, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67695, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67713, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67729, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67745, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67762, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67779, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67795, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67812, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67830, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67846, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67862, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67880, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67896, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67912, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
67929, Key Deselected, R, never too rich and never too thin, never too rich and never too tthin
